atk_base_bearing_rad,atk_launch_delay_mean,atk_mode,atk_n,atk_spread_rad,atk_torpedo_max_run_time,atk_torpedo_origin,atk_torpedo_speed,def_jitter_std,def_spacing_across,def_spacing_along,noise_p_dud,noise_sigma_heading_rad,noise_sigma_launch_delay,expected_hits,p_hit_ge_1,CVaR_90
0.1863195553692228,0.5060718275665954,fan,6,0.019258611403036377,891.8034691408646,(-2000.0, 0.0),20.12614981029652,20.314070371014555,428.5198353575193,777.3142754184554,0.12295481063753944,0.03780358393247715,1.3047659154885056,5.36,1.0,9.2
0.06973883118421856,0.06369229703229129,fan,2,0.3785911855445191,834.9829329006056,(-2000.0, 0.0),24.154571310266697,9.787573660090644,255.480794769499,446.4422137803195,0.045861445921494465,0.01890731209386098,1.077928798381772,1.34,0.88,2.0454545454545454
0.1907013472535576,1.578568974279531,fan,4,0.17022970554299421,700.5047416393635,(-2000.0, 0.0),23.7160499716968,20.37794829295949,449.25259038429556,542.2806446201906,0.09321435387093924,0.044309322431323864,1.2570775028569714,3.48,1.0,5.6
-0.022147412220471365,0.7544755461235853,fan,2,0.35493425866753636,875.8305443978534,(-2000.0, 0.0),20.68133314400982,21.118552527083697,388.11406132264375,528.1275378678016,0.011875267971582627,0.024851335767286473,0.1875471431136817,1.88,0.98,3.0
0.14877099954403303,1.015374033682643,fan,2,0.3104779369924351,767.9269261207697,(-2000.0, 0.0),20.624028544058703,26.4370772999539,385.7426061390958,778.7322173793959,0.023887588908107937,0.02927634022350968,0.7349651277464886,1.16,0.76,3.0
-0.1511819760826806,1.554418297125984,fan,2,0.04943360341270107,842.6643783734048,(-2000.0, 0.0),24.800242196420875,5.575015584291312,348.76431847066874,503.5502854577435,0.10896705632142004,0.033078929176846614,1.8475807813904732,2.16,1.0,3.3333333333333335
0.05611774450868645,0.3043475822209303,fan,2,0.3938250957806664,822.7416918601788,(-2000.0, 0.0),28.354419797015336,38.13557845945852,374.33882950686115,756.0212851427762,0.12385647813668273,0.018142184425449567,1.1316263991831863,1.62,0.98,2.142857142857143
-0.009423442325818689,1.96524980156066,fan,4,0.26224454206244213,870.5049837409451,(-2000.0, 0.0),27.204959546673873,39.22039774962614,304.0325813959454,728.0134804918678,0.11635380073076695,0.03220328641976455,1.233949052018778,5.82,1.0,8.5
-0.05480290062511198,1.010526907620087,fan,6,0.105633204664721,828.3935262525597,(-2000.0, 0.0),26.782773920439993,27.980622588661696,328.95573897204736,783.7972982167188,0.09444513419928457,0.04239069164502846,1.675724417639206,7.04,1.0,10.625
-0.04384394229944029,1.8686817262956983,fan,4,0.23425216232023116,749.7276696752646,(-2000.0, 0.0),22.749896661431038,14.534746487895776,434.49204629121795,783.4965802245924,0.03666225223995947,0.02363629587116672,0.16211029460510695,4.76,1.0,6.153846153846154
-0.011122362049770197,0.9074090360317844,fan,4,0.0503306130496152,765.0296481817293,(-2000.0, 0.0),25.521695487423337,30.545690643161436,325.19567914344833,792.5635291899229,0.057976310400292524,0.0029037658849082938,1.5466719678733258,1.6,0.8,3.0
-0.07510499322653988,1.801059632968556,fan,4,0.1298576957403281,747.62274846772,(-2000.0, 0.0),20.874709218693383,32.37302724721641,426.3636413000706,548.1201852746466,0.12615691135203483,0.01736413558755409,0.855210448777957,3.22,0.96,5.2727272727272725
0.18367424707239835,1.7233875081505077,fan,4,0.3076468144786258,887.5464719433782,(-2000.0, 0.0),28.728946541964607,39.66216845451082,416.94595640741875,682.4006798386804,0.09304476045167592,0.0391648619938649,1.7783084953432595,3.24,0.98,5.428571428571429
-0.18768084632247117,0.2983750331665507,fan,2,0.39651697045347734,850.0688172848087,(-2000.0, 0.0),23.480620916724064,9.028935218849892,340.4669928603387,681.5723376703475,0.11884337841469604,0.027835662000462835,1.197489823775696,0.5,0.26,2.3333333333333335
0.14474913046924837,1.4390411529472504,fan,2,0.3263177260731147,831.714896253576,(-2000.0, 0.0),26.242322971941324,33.66466637620111,251.88114706524703,662.2127573267862,0.14936080830171286,0.00797116132880481,1.8907164819638962,1.36,0.76,3.0
